Project,MinRank1,MinRank2,Difference
Chart1,37,42,5
Chart2,92,92,0
Chart3,1,3,2
Chart4,236,-1,-1
Chart5,5,8,3
Chart6,47,57,10
Chart7,42,81,39
Chart8,2,1,-1
Chart9,3,14,11
Chart10,1,3,2
Chart11,1,5,4
Chart12,21,13,-8
Chart13,43,47,4
Chart14,23,15,-8
Chart15,27,29,2
Chart16,1,1,0
Chart17,2,2,0
Chart18,2,3,1
Chart19,2,1,-1
Chart20,7,5,-2
Chart21,6,3,-3
Chart22,3,51,48
Chart24,3,3,0
Chart25,233,-1,-1
Chart26,136,134,-2
Closure1,110,122,12
Closure2,95,96,1
Closure3,510,-1,-1
Closure4,738,-1,-1
Closure5,835,-1,-1
Closure6,1,1,0
Closure7,2,2,0
Closure8,128,123,-5
Closure9,1,1,0
Closure10,205,-1,-1
Closure11,72,-1,-1
Closure12,123,-1,-1
Closure13,1984,-1,-1
Closure14,1,1,0
Closure15,1453,-1,-1
Closure16,93,93,0
Closure17,118,114,-4
Closure18,281,-1,-1
Closure19,3,9,6
Closure20,4,2,-2
Closure21,14,15,1
Closure22,8,14,6
Closure23,3,8,5
Closure24,1,1,0
Closure25,106,107,1
Closure26,22,11,-11
Closure27,2,3,1
Closure29,1025,-1,-1
Closure30,361,-1,-1
Closure31,297,-1,-1
Closure32,28,30,2
Closure33,571,-1,-1
Closure34,304,-1,-1
Closure35,7,6,-1
Closure36,933,-1,-1
Closure37,254,-1,-1
Closure38,409,-1,-1
Closure39,57,73,16
Closure40,112,120,8
Closure41,1821,-1,-1
Closure42,1,1,0
Closure43,661,-1,-1
Closure44,451,-1,-1
Closure45,673,-1,-1
Closure46,1,1,0
Closure47,2227,-1,-1
Closure48,1459,-1,-1
Closure49,82,-1,-1
Closure50,76,76,0
Closure51,192,-1,-1
Closure52,278,138,-140
Closure53,45,47,2
Closure54,32,31,-1
Closure55,587,-1,-1
Closure56,37,50,13
Closure57,50,50,0
Closure58,5,7,2
Closure59,1421,-1,-1
Closure60,24,26,2
Closure61,139,115,-24
Closure62,1,4,3
Closure63,1,4,3
Closure64,528,-1,-1
Closure65,1055,-1,-1
Closure66,628,-1,-1
Closure67,399,-1,-1
Closure68,3,3,0
Closure69,1125,-1,-1
Closure70,880,-1,-1
Closure71,1184,-1,-1
Closure72,577,-1,-1
Closure73,460,-1,-1
Closure74,40,38,-2
Closure75,10,9,-1
Closure76,114,114,0
Closure77,1249,-1,-1
Closure78,1,1,0
Closure79,25,45,20
Closure80,7,58,51
Closure81,173,137,-36
Closure82,549,-1,-1
Closure83,11,10,-1
Closure84,232,-1,-1
Closure85,265,-1,-1
Closure86,1,1,0
Closure87,193,150,-43
Closure88,70,69,-1
Closure89,436,-1,-1
Closure90,37,46,9
Closure91,1028,-1,-1
Closure92,79,85,6
Closure93,79,85,6
Closure94,1,1,0
Closure95,757,-1,-1
Closure96,89,-1,-1
Closure97,11,1,-10
Closure98,99,-1,-1
Closure99,34,17,-17
Closure100,8,38,30
Closure101,397,-1,-1
Closure102,427,-1,-1
Closure103,170,-1,-1
Closure104,8,13,5
Closure105,44,7,-37
Closure106,90,113,23
Closure107,408,132,-276
Closure108,235,-1,-1
Closure109,14,33,19
Closure110,3,2,-1
Closure111,1,1,0
Closure112,90,89,-1
Closure113,12,17,5
Closure114,663,-1,-1
Closure115,8,8,0
Closure116,10,10,0
Closure117,641,-1,-1
Closure118,1,2,1
Closure120,40,-1,-1
Closure121,741,-1,-1
Closure122,4,9,5
Closure123,695,-1,-1
Closure124,10,10,0
Closure125,868,-1,-1
Closure126,26,5,-21
Closure127,492,-1,-1
Closure128,199,139,-60
Closure129,746,-1,-1
Closure130,346,-1,-1
Closure131,437,-1,-1
Closure132,76,80,4
Closure133,10,-1,-1
Lang1,3,3,0
Lang2,3,3,0
Lang3,7,3,-4
Lang4,4,2,-2
Lang5,2,1,-1
Lang6,46,98,52
Lang7,10,122,112
Lang8,6,6,0
Lang9,78,84,6
Lang10,41,42,1
Lang11,4,3,-1
Lang12,2,4,2
Lang13,1,5,4
Lang14,1,4,3
Lang15,5,12,7
Lang16,42,27,-15
Lang17,21,102,81
Lang18,42,41,-1
Lang19,5,8,3
